4.685149157484069962e-25 5.797343850678678607e-23 9.999999970114318293e-01 2.988567852194360329e-09
8.822218727604599154e-21 1.006526258856500060e-15 9.999999953789782126e-01 4.621020293541060612e-09
1.660144838055559973e-27 2.832365395470869639e-13 9.999999999997165601e-01 9.442762425163210837e-20
1.057067202944499915e-47 4.572108916788248910e-109 1.000000000000000000e+00 4.103980022720698967e-57
3.186880633317649867e-22 4.728707606091920009e-07 9.999994757489932828e-01 5.138024577409139604e-08
2.781498519296459921e-31 2.036215873040319891e-12 9.999999999943646189e-01 3.599277202663270335e-12
2.363298434265689742e-32 1.213139985652490041e-08 9.999999878685996713e-01 3.029864579013589733e-19
9.999999999967609243e-01 2.812165376041679547e-72 3.238905112202886645e-12 6.351018713428009371e-45
7.776896564707320715e-27 5.785341977962899959e-12 9.999999999942142948e-01 1.668200940426639999e-18
5.615461636994249981e-35 9.999999999924050753e-01 7.595482389703591409e-12 1.632732010607180313e-17
9.999996609604330233e-01 5.027057985139188782e-62 3.390395672543686145e-07 4.476723049966239634e-39
3.539174078577469578e-22 1.287614121088119920e-09 9.999999987123859846e-01 1.273530120545489956e-16
1.595734365162259997e-22 3.318652708679119571e-05 9.999668134728915136e-01 2.194351866344430229e-14
9.999998110110570604e-01 4.394323248269719857e-45 1.889889435035108516e-07 1.399756714130390104e-33
1.503688493809370036e-22 1.434959283501769972e-12 9.999999999985533794e-01 1.166047892063680156e-14
9.999999999994890754e-01 3.809045708092409718e-55 5.110101895204621228e-13 3.622163727512640125e-40
4.521635416583950318e-27 6.985977628279820574e-11 9.999999999301403264e-01 1.348010134034790008e-28
1.957916091292810021e-19 8.460676429464619417e-14 9.999999999944508833e-01 5.464890273186519102e-12
9.999999999993720579e-01 1.887164300417019728e-56 6.275989033136894140e-13 2.979935103408419812e-42
3.062085368709039951e-04 1.013166812863410076e-47 9.996937914631291999e-01 1.929967494886449981e-23
1.776473353301710227e-14 6.972334368747930118e-17 9.999982781418019773e-01 1.721858179857809747e-06
2.326278812430339991e-25 5.513319408577019805e-10 9.999999966595617407e-01 2.789105907628619881e-09
9.999999999998909761e-01 1.358759539003209465e-90 1.089755809043919771e-13 3.277159585176559554e-52
9.999999999305100307e-01 2.077541793782239901e-48 6.948997705939040820e-11 4.936759985713019494e-41
9.999999999966110442e-01 9.933401831477817737e-59 3.388889693162479356e-12 4.372727637629248920e-50
9.999999998178441540e-01 1.022612022959149860e-46 1.821561131976250219e-10 3.042797455864639543e-33
9.987157093260300433e-01 6.793087080063998537e-55 1.284290673970335051e-03 6.533940373185009512e-26
9.999999999701829623e-01 3.067767964317250076e-48 2.981746990695292168e-11 3.915692268864669669e-37
1.214232728349079955e-21 3.179058040556359922e-32 9.999999999999663602e-01 3.364931731040029835e-14
1.491171984077249943e-37 4.982117666260539098e-43 8.387180384620800494e-09 9.999999916128198274e-01
3.466540454955900053e-29 4.400523612813389782e-49 9.999999999992301714e-01 7.704458246603709970e-13
9.999999999752199331e-01 1.393049460654439599e-89 2.477988405269694155e-11 7.034711277109808741e-58
2.510507395592349459e-25 7.158801679471629231e-16 9.999999999999906741e-01 8.250954460709870371e-15
5.616820251222439706e-19 6.762246619286078107e-55 9.999999710234761530e-01 2.897652424121899478e-08
1.347978763165110017e-47 1.544609586305509880e-38 9.999999755278015101e-01 2.447219851047740161e-08
5.222134324642160037e-20 1.499397136289619939e-15 9.999999997826444220e-01 2.173538371699490028e-10
7.445137009278820211e-18 1.619592690582719964e-21 9.999999855145389471e-01 1.448546128612599917e-08
2.641207431395629733e-28 3.779095149682750097e-06 9.999962209042230210e-01 6.270768880577390593e-13
5.093011533768230399e-16 2.025995372037380055e-05 9.999797056686022811e-01 3.437767660569359467e-08
9.999980881292529489e-01 2.043606516218100302e-33 1.911870747124782501e-06 6.293836411291289834e-28
1.721874702031669859e-10 7.127328050309300640e-37 9.999999998277855351e-01 2.654527801336140028e-14
1.480564229448659985e-32 4.851488952299320160e-15 9.999991848341305278e-01 8.151658647280759493e-07
6.964512601725539389e-22 2.231801573319669865e-08 9.999999776819840092e-01 9.029826136911639481e-18
2.583395124138680287e-03 8.401295123638798430e-36 9.974166048758617009e-01 1.140319225994100152e-24
1.245969268409850053e-26 3.179281666954129973e-07 9.999996820718335400e-01 2.744337805457939847e-17
9.999999999367141790e-01 4.241758064710149018e-68 6.328632475361209255e-11 1.479432206253320022e-44
3.994952617413629428e-17 1.477961844890600071e-10 9.999999973472971648e-01 2.504906584870780093e-09
8.423809573018859687e-11 3.628130013579020069e-13 9.999999905211527373e-01 9.394246482852779602e-09
9.998416758077979249e-01 5.060109238129850092e-27 1.583241922018308913e-04 9.289836928712898902e-22
1.083341157568980278e-17 1.349934592388489915e-20 9.999999999999822364e-01 1.719242435526670147e-14
3.666494844773389966e-24 1.905926856862389957e-08 9.999999286133719467e-01 5.232735920545710042e-08
6.994841940036519636e-07 2.877527290019249761e-28 9.999993005158062109e-01 1.238129044780899692e-38
5.651746471709160122e-09 1.108571072939649958e-27 9.999999943482532627e-01 1.166230278239159828e-16
8.571361506589258593e-23 3.438646072963149637e-74 1.000000000000000000e+00 4.871126887185110886e-16
1.282033839776670073e-16 8.419623702958920006e-14 9.999999999999036326e-01 1.219749635851989871e-14
4.060699231417999748e-23 3.262374884881759548e-39 1.000000000000000222e+00 6.513795349366309154e-21
3.719213223051079619e-40 6.822677253166828029e-46 1.243192400327988376e-03 9.987568075996718919e-01
1.246594112789829883e-22 1.860579735801219990e-15 9.999407398483280973e-01 5.926015166962339894e-05
2.120453478240960223e-15 1.715096459510879979e-27 9.999999999876325596e-01 1.236476155264329967e-11
9.999999999676708606e-01 2.271176579740139373e-43 3.232864006217533757e-11 3.656243838989910021e-42
7.313178625469990411e-07 6.402928962928469063e-30 9.999992686821372878e-01 1.483777866751009855e-31
9.597232117648429872e-01 2.868787442787439672e-28 4.027678823515681850e-02 1.103288851024619869e-25
1.199374384069420061e-10 2.268996609485769656e-31 9.999999998788806632e-01 1.182105362394130017e-12
9.999981264690700478e-01 6.802393095129530030e-26 1.873530929557506290e-06 1.492933237556040066e-32
1.205312033848890060e-02 4.362584674489299396e-29 9.879468796615112902e-01 1.259827697453389970e-18
2.413974584102000030e-23 1.026131339579930085e-05 9.999897384669678146e-01 2.196365399286279841e-10
1.347892692836959943e-11 3.943226268888059818e-19 9.999999999865211153e-01 4.929950965102479431e-23
5.489783715810479618e-20 1.594453953148389906e-10 9.999999998405545432e-01 3.862290804930839399e-25
5.047508694263079089e-45 1.268033156444159819e-59 6.836794386675777588e-08 9.999999316320559162e-01
1.430650872617399997e-23 3.959627296535549098e-53 9.730926029397065635e-01 2.690739706029320055e-02
7.963314255038929300e-20 6.930992961844470097e-13 9.999999999993064437e-01 4.705135776029859380e-26
3.301465033549699977e-26 4.638529199330460070e-48 1.000000000000000222e+00 5.876195598905728431e-39
9.999999996497070942e-01 1.113606271572439853e-77 3.502927516284029894e-10 7.006257734221099428e-45
1.163407402721239977e-08 1.334665223957339906e-25 9.999999883659258515e-01 2.467656589059539684e-17
1.610928124556580031e-29 3.151254154930910103e-15 9.999999999999966693e-01 1.223323596122649791e-23
2.868837112528009979e-18 7.498345591525638960e-61 9.999999999981303844e-01 1.869879150430839950e-12
5.210452488936808853e-24 2.104999985898249832e-20 9.999960852376601483e-01 3.914762339192329900e-06
6.664369649466609588e-39 7.459328053454799574e-08 9.999999254067196697e-01 5.775719104802048950e-21
1.854523620394699838e-21 4.089827099934449807e-55 9.999999999787736460e-01 2.122673586240939759e-11
5.839053570904059988e-12 1.844486903363819756e-22 9.999999999941606710e-01 1.497027607214299856e-18
1.835575643288830024e-27 1.632834429471680198e-38 1.631403622165393526e-06 9.999983685963779179e-01
9.723399813213390223e-10 2.814721274786989545e-07 9.999997172332304451e-01 3.223018618160430096e-10
2.163241796521589719e-21 1.436734102328940076e-21 9.999999999999995559e-01 4.906342279982879511e-24
5.981766354477219030e-24 1.698166838741019832e-29 9.992901028769030081e-01 7.098971230969130033e-04
8.907700747375030462e-16 7.094659021292639214e-04 9.992905340969658878e-01 9.044281693098149445e-13
6.993106519700829897e-34 8.270266474182470495e-14 9.999998618081364921e-01 1.381917815057259947e-07
9.999999999998749889e-01 4.240785736453509906e-63 1.247793663229849991e-13 5.665388370023308958e-51
2.103674489922659958e-21 3.859081607334349629e-17 9.999999999999990008e-01 8.403530251548760613e-16
5.414893691297599390e-12 8.194255881824518579e-24 9.999999999945849982e-01 1.680061668639949865e-32
2.169901109822319756e-23 4.313625962062049320e-55 9.999999999999997780e-01 4.431525665502459876e-25
1.745216865038730055e-08 5.011672653147689704e-25 9.999999824754393085e-01 7.239207810169340912e-11
9.999999999936328710e-01 7.940135424411869057e-55 6.367418544484762679e-12 1.448607001756459637e-52
1.436457301170750077e-17 3.349485457823339212e-67 1.000000000000000000e+00 3.088885186949559944e-16
8.798533073755528432e-25 3.922952213841869863e-32 1.208028735407793430e-01 8.791971264592209900e-01
2.317964004149579982e-01 8.371019140121970355e-27 7.682035995850425847e-01 1.783151766116170065e-16
1.382039091701140089e-06 1.344180664089679788e-42 9.999986179609087200e-01 1.585498301087589919e-21
1.042747120898770024e-26 1.171817529450579935e-76 9.999999999999997780e-01 4.169874529939379651e-18
2.091493367127270249e-16 6.736119461370468710e-48 9.999999999981050713e-01 1.895256908225899997e-12
2.234477008756809660e-30 4.446514210356039831e-11 9.999999751543628967e-01 2.480117181218939972e-08
1.748352341842259673e-33 7.184335161666340922e-35 9.501929435839153726e-01 4.980705641608430129e-02
5.585289221866950038e-02 7.603101452038869336e-39 9.441471077813308188e-01 5.678021101226430204e-23
4.654138935307349104e-24 6.713258428584579960e-18 9.999999797579344207e-01 2.024206564520899847e-08
3.889010363848110206e-17 9.739265132110980109e-20 9.999999999999996669e-01 7.652790461237599275e-16
1.076552888734229917e-29 6.852590221730249988e-15 9.999999999999934497e-01 1.175240831146909821e-27
9.999999971474828886e-01 6.903323068107489059e-35 2.852517430988411677e-09 8.383984596137069886e-36
1.115429359351480268e-33 3.577678940018870434e-13 9.999999999996419531e-01 2.045607233720309775e-24
9.999999999999978906e-01 2.624731816547639483e-63 2.072269657200039298e-15 1.321443678883749729e-50
1.668088003866129905e-26 4.733942005637270751e-14 9.999999999999525935e-01 1.791295595880379955e-16
3.960934032641879533e-24 9.505713063772429799e-10 9.999999990494289337e-01 4.223549794206379755e-26
4.225574031929869659e-24 8.193370190769119178e-09 9.999999918066292404e-01 1.354971716845139783e-16
6.574912468218599270e-27 4.888115832803539716e-18 9.999420031130578090e-01 5.799688694232099813e-05
6.915759383762099443e-23 1.832083359976409865e-10 9.999984959700229936e-01 1.503846768784429945e-06
7.163905133720099130e-24 2.278831149133089931e-13 9.999999999997718492e-01 1.982285425876860128e-20
1.330435411074389966e-16 1.069881685748130125e-31 9.999999999999996669e-01 1.731944993163709833e-16
9.950601725497770778e-01 1.604802797413780028e-20 4.939827450222827702e-03 2.514685534562669897e-22
1.816700300565669716e-18 5.030069519007330029e-11 9.999999999482043211e-01 1.494747371223250001e-12
1.580967838426470071e-06 7.869399169393590312e-36 9.999984190321615785e-01 1.766930386732080111e-37
9.151941736123799330e-13 1.529894104033139877e-44 9.999999999990702992e-01 1.437829249345700062e-14
1.151314101502300036e-11 4.990113101310019254e-38 9.999999999884863211e-01 6.053350753191228723e-17
9.101764997496239498e-17 1.308318589702850010e-23 1.000000000000000000e+00 1.496468133537760059e-16
9.961077651108058983e-01 1.906210669792779743e-27 3.892234889194283801e-03 7.735311145839509764e-24
2.388479818988280211e-38 1.840084832331829701e-130 1.000000000000000000e+00 4.836762736975029323e-35
8.263600217692270711e-01 4.466179302919979352e-29 1.736399782307728734e-01 2.936642470819359637e-28
3.029634102507759818e-09 5.832997500094589812e-24 9.999999969703662339e-01 4.103607455251499663e-25
4.722983839931849678e-30 8.454583409377970594e-05 9.999154541659063256e-01 2.865515936746039988e-21
1.000000000000000000e+00 3.460507182560309429e-82 2.176445859639931886e-16 4.593102717248888538e-52
9.999999097930200032e-01 5.946544468508450079e-38 9.020698042848192827e-08 2.136532499853399917e-29
1.608772175615479853e-04 2.275485370728099934e-49 9.998391227824384719e-01 2.413241747191149933e-24
3.970725699480709786e-26 2.066923717249310275e-05 9.999743003186821744e-01 5.030444145788639859e-06
1.000000000000000000e+00 3.079381375239899782e-107 3.359239500184489626e-19 4.888790848521039743e-57
9.999999999996049826e-01 2.113333997582079646e-50 3.946992352180809553e-13 3.488684147390450002e-39
9.999999999995249356e-01 3.851564194976449925e-54 4.745424516047287891e-13 4.634639657530470663e-45
2.640387175986620063e-15 5.641710118648950094e-08 9.999999435828961225e-01 4.747425809127249180e-21
7.868691541857729419e-31 1.031069494936210126e-17 9.999999225656369672e-01 7.743436275872788976e-08
8.780282465289808900e-11 7.210970629667029484e-27 9.999999999121974570e-01 2.648628539703439979e-21
9.835152834095258751e-21 6.364677067916440102e-11 9.999999999363540226e-01 2.491691490260069612e-19
1.402973278645070206e-32 4.872613823473200650e-12 9.999998571918895518e-01 1.428032377379300192e-07
3.204227112194029905e-39 5.629154469807570751e-21 9.998667532943917857e-01 1.332467056082189938e-04
1.000000000000000000e+00 5.661638257491038203e-84 6.036322533993439081e-18 3.786208280676418978e-56
1.475895671853620076e-33 1.470685109008470126e-10 9.999988560706040142e-01 1.143782327520980015e-06
9.242672294245408250e-25 5.221885368583239512e-19 9.999999766013936142e-01 2.339860675909729879e-08
8.028142532482279457e-20 4.609988325507120281e-28 9.999948477606070973e-01 5.152239393042800203e-06
2.293369975719890059e-28 2.877650110003539695e-11 9.999999999712230192e-01 8.087234584201540106e-27
2.776565054846900132e-24 9.999999996423191151e-01 3.576806158792092381e-10 4.654048753407720204e-31
6.304839583975610115e-36 9.999999620440450654e-01 3.795570939813614623e-08 2.453148110856089931e-13
7.887203889350307218e-37 9.999999995970949573e-01 4.029050469016119309e-10 2.434316379286879801e-25
9.999999999910139659e-01 3.075205425374679619e-63 8.986035515684370489e-12 2.546319563335799659e-36
2.826775004525720301e-29 4.088794726484670585e-11 9.999998778739791483e-01 1.220851329900319876e-07
4.610685871347360097e-05 8.823948661252238849e-22 9.999538931412863541e-01 7.999812972104389452e-18
9.999999999999970024e-01 1.032143415093459892e-71 2.523954022793025526e-15 8.905414530994479977e-49
1.024374250639209915e-29 1.274621775614229929e-10 9.999999770270509014e-01 2.284548721298009853e-08
1.251277266901679931e-24 6.161476030196249843e-09 9.999999936954190316e-01 1.431046509804709947e-10
9.999946294994258578e-01 1.629066628813030265e-32 5.370500574628109068e-06 1.774591736729019891e-28
9.999999999997269962e-01 6.185671901193839359e-63 2.733802184431247446e-13 5.208642217443700223e-45
1.948528081773759685e-22 1.267793195477030051e-06 9.999987322045571503e-01 2.247541225118550001e-12
8.029711795302328919e-40 9.999999999996189715e-01 3.809070535561159985e-13 1.684126109309890012e-21
3.209629995227199932e-17 2.742058285191069887e-03 9.972579417097348076e-01 5.073971290147240870e-12
3.478968663445569794e-28 9.999983280120691154e-01 1.671987931311514568e-06 1.544192530996199919e-16
1.212338734068430162e-13 2.095676646086869998e-47 9.999999999998788747e-01 2.278866896438949913e-18
7.370147126290820256e-28 1.143810714517250060e-22 9.999999989141415968e-01 1.085858839315560170e-09
3.136319836661530064e-25 2.811981914124770196e-08 9.999999708690832101e-01 1.011097553166420086e-09
1.270795860054910035e-35 7.656833472121490046e-25 1.000000000000000222e+00 8.041506713917270104e-17
9.999971492924020211e-01 3.783907387565819959e-36 2.850707598147581842e-06 1.424164120859080021e-30
1.000000000000000000e+00 1.741696036167109907e-73 2.708893802640365897e-17 2.369007335622979377e-50
1.083204456095389862e-25 1.431155392108270020e-11 9.999999023537023968e-01 9.763198612326830696e-08
1.861081192322790131e-16 3.715780718671580084e-11 9.999999999606496992e-01 2.191935437660649784e-12
1.192691689892699935e-08 7.510366525072400664e-28 9.999999880730832125e-01 8.551716822181378843e-20
2.211203155972029915e-25 9.999998649853889532e-01 1.350146108864341238e-07 6.412938992262519469e-24
1.445910038897330101e-24 9.190291211489109285e-30 1.521997879845230612e-04 9.998478002120150254e-01
9.999999989161489911e-01 2.767361275513039608e-54 1.083850442001758916e-09 1.443380449916479985e-38
9.999942074226279010e-01 1.164780803454190087e-25 5.792577372144374121e-06 6.914756665572798699e-34
1.497965674873649772e-20 2.570219809944770169e-14 9.999999999999737987e-01 4.924200036482120170e-16
9.999999999970958786e-01 2.455614841975859680e-50 2.903817001619263327e-12 6.238411401009209088e-52
1.574899956207839931e-29 9.990600885536959908e-01 9.399114189255009313e-04 2.737812705773469742e-11
2.640805475159930008e-35 1.750060647152359745e-23 9.999992485690457622e-01 7.514309544915950187e-07
9.994998009258460048e-01 2.175967030415539305e-55 5.001990741540337159e-04 1.311880674231509814e-19
8.023798257370509035e-17 8.084364904173230171e-01 1.915635095826760392e-01 4.131802447345949860e-18
9.999999999999990008e-01 8.280073640825719032e-73 6.177025704584062730e-16 3.735027248768049637e-56
1.000000000000000000e+00 2.560634328091509951e-79 2.106708520522574882e-16 5.488202690557859473e-50
9.226653138173908494e-27 2.481242697382369969e-12 9.999999335913466458e-01 6.640617279556909920e-08
3.254392163348630183e-22 1.471542900763409982e-19 9.997800516626105249e-01 2.199483373896150005e-04
6.558451778242327973e-25 9.999999957794800665e-01 4.220520217682495490e-09 8.666389081711628293e-25
1.465059492437219912e-29 1.313651542386759785e-11 9.999999999868641742e-01 5.045705594027249904e-18
9.999984006220721255e-01 7.013011851508328116e-67 1.599377928476546526e-06 2.497970469563250123e-37
1.743160113489249927e-18 1.433207718230330172e-03 9.985667922815758546e-01 1.940454622015710136e-13
3.110346669606599574e-25 9.005369913272949040e-15 9.999999999999752420e-01 1.590702383071740231e-14
4.798586462273289767e-33 2.702522121354549843e-09 9.999999972497892742e-01 4.768831527709020443e-11
1.304016182860050016e-32 1.396961069106019987e-06 9.999986030389312885e-01 1.459943408169359751e-26
1.180306669639230036e-06 2.436244747668509591e-26 9.999988196933305984e-01 2.672946444514169827e-20
6.808072037748528567e-31 9.719195822066929447e-01 2.808041779330711779e-02 8.068813974785679349e-30
2.404379576039519958e-28 1.030072133818980011e-27 9.998698211045143891e-01 1.301788954861160042e-04
6.218346439371579125e-35 2.030459695847900012e-13 9.999901344895099076e-01 9.865510287396709970e-06
1.407794313584369924e-27 2.147664545967750267e-14 9.999999972796723702e-01 2.720305879049630209e-09
5.514982476087678785e-21 2.286652699704439507e-23 9.875375952637049926e-01 1.246240473629550011e-02
3.453259751533979993e-35 3.177605521604930092e-14 9.999999996839586958e-01 3.160094472499989776e-10
1.403343823465419842e-24 1.846592838859899813e-34 9.999997544942561545e-01 2.455057443985529826e-07
2.853069664850959849e-21 4.558469536081760721e-09 9.999999859016969195e-01 9.539833184911508787e-09
1.032813509982029933e-23 6.899472682340021062e-09 9.999999931005268961e-01 1.929515400650060027e-25
4.096609017970030100e-27 1.144647760944910149e-10 9.999999998855346739e-01 3.721148089762550012e-17
6.797940993647689967e-33 9.999999923322440143e-01 7.667756354841010505e-09 4.723116612888400023e-19
2.745854322350379980e-13 9.998219065534948991e-01 1.780934462298809987e-04 5.595812408449088991e-20
2.525472698370119899e-34 2.110866493701149850e-16 9.990378608350654055e-01 9.621391649345150321e-04
6.583261630573720328e-19 1.172187722382090063e-13 9.999997780165772454e-01 2.219833059879780166e-07
1.061167507864409854e-31 2.470985798648119565e-09 9.999999975290146947e-01 1.454102959793799939e-20
9.999999999987428945e-01 6.098427860239078782e-105 1.256478011045249995e-12 2.705779512240339802e-59
8.528630947649618768e-31 1.073274239446300092e-05 9.999891416047638204e-01 1.256528415292690128e-07
4.618465547222589367e-20 2.056369735509930170e-13 9.990610868357040486e-01 9.389131640897970758e-04
9.999999998685519254e-01 5.893477123005288464e-77 1.314478455973595549e-10 1.468489527145129718e-43
2.328300272082719703e-32 2.019512226070410059e-11 9.999999998681822211e-01 1.116223585179049958e-10
1.328473473522440074e-26 8.886703984648109113e-18 3.756799869932567898e-02 9.624320013006740782e-01
1.073794623903099963e-25 6.172966460882230286e-12 9.999999933797846241e-01 6.614042102654690479e-09
1.057531700661109943e-24 2.427527316244000076e-11 9.999999413488888100e-01 5.862683606335320739e-08
6.335046389226570174e-17 1.045352974645240052e-11 9.999405641701430980e-01 5.943581940355360419e-05
8.959945831363579607e-31 1.450741661357679884e-18 9.999999999983919530e-01 1.608235700480500012e-12
2.007132364356190232e-30 2.604889128738600258e-11 9.999999999228864622e-01 5.106446780318530124e-11
4.613888405859209824e-36 2.850230721925019967e-12 9.999979854719048822e-01 2.014525244413009910e-06
1.349844541765349937e-26 1.788465120058309894e-12 9.999999999982120968e-01 3.874817626186589713e-21
2.230634183584060246e-35 3.272983312184269549e-57 9.999999999999932276e-01 6.189054437827520304e-15
1.892905629010839604e-30 9.999999361534840370e-01 6.384651424239986527e-08 1.505201883175250085e-15
7.919084917250869774e-26 6.941625628934070092e-17 9.999999996822230841e-01 3.177769022797519616e-10
3.242042460162479869e-27 1.237889470059789966e-19 9.999971522732493678e-01 2.847726750735129850e-06
4.980782522399770675e-17 9.999997114195829928e-01 2.885804170122584572e-07 3.080961177737220218e-20
9.093341490826089398e-39 5.202830102905829587e-40 4.226819000476585012e-07 9.999995773181000747e-01
1.050930066006260018e-24 9.997826324615320948e-01 2.173675381373492920e-04 3.304513298444019659e-13
2.209462442818579757e-27 1.731105887546279942e-10 9.999999998268853663e-01 4.290555026104720176e-15
3.802595131680109343e-21 1.606277661836369844e-50 9.999999999999996669e-01 7.997848438731320336e-17
1.627510489222969931e-25 2.471392703546930275e-24 9.999998201348224702e-01 1.798651771146549982e-07
6.326259532384039457e-31 2.686526055185150172e-13 9.999988293962865926e-01 1.170603444548280045e-06
6.048053254619959145e-24 1.767717365129559670e-24 9.999999918530506626e-01 8.146949441875210036e-09
7.110480561082569222e-26 1.731414391176709435e-55 9.999999999999807931e-01 1.947357256439399483e-14
5.179675375596999356e-64 3.628094378921219025e-86 9.999999860868141743e-01 1.391318551897770186e-08
6.639987822560229119e-25 1.577823002394999881e-48 9.999580314380722701e-01 4.196856192758970056e-05
1.183534839220229917e-25 1.178719673276209831e-24 9.988228938017665870e-01 1.177106198233430134e-03
1.407955170415769752e-25 1.403273201859249844e-18 9.999966815323136915e-01 3.318467686729200459e-06
1.595439443097289843e-30 6.535376626775329814e-14 9.999999998717470362e-01 1.281877437412229967e-10
2.267032828316409899e-30 4.074398613861069568e-26 9.999937641017675460e-01 6.235898232923459274e-06
6.133179030526209635e-21 5.670601587309790150e-22 9.999999970567545748e-01 2.943245083593149898e-09
8.426346631927910586e-28 5.160121102050570190e-31 9.998991473707923294e-01 1.008526292076650043e-04
7.205404582783719521e-34 9.053409338876390890e-12 9.999999552531969593e-01 4.473774976773710032e-08
1.802673153371600221e-32 4.217331587649170695e-09 9.999999863480114604e-01 9.434656908816608383e-09
1.584495312272739867e-24 3.472696056263149757e-19 9.999999999566122622e-01 4.338786857320570285e-11
1.207251641301479985e-23 5.489790942158639648e-20 9.999999999987447818e-01 1.254912053728790174e-12
8.538512946998578840e-24 1.838168167596009737e-46 9.999999983927660985e-01 1.607233602986589938e-09
4.597805615492599230e-30 1.187999797788200052e-05 9.999881200020223071e-01 6.495887304129379961e-20
1.035890145583309790e-27 4.780324092894620235e-11 9.911731372694785325e-01 8.826862682717959846e-03
6.594470900871689836e-30 6.510843552546649594e-17 9.991999535647667630e-01 8.000464352335490744e-04
2.996623524961390046e-28 1.084951688480329992e-24 9.999999102788812433e-01 8.972111836096050081e-08
1.967469636082580100e-30 9.919568667686090566e-06 1.718697882835814531e-04 9.998182106430489879e-01
9.999999996877980690e-01 1.474414118963109838e-52 3.122023797482587693e-10 5.374974692184259505e-40
1.447150659840209784e-37 6.344858208748479193e-52 6.941257500005246022e-05 9.999305874250000725e-01
5.803059418685409836e-30 1.453309547858760045e-06 9.999985466904520726e-01 1.236894324146830030e-24
2.371936135336489752e-15 6.108677293042320366e-15 9.999999990268240158e-01 9.731676794066570038e-10
9.999999999994599875e-01 4.905246877582129371e-56 5.399683731642767411e-13 9.246653027022748379e-52
5.420479817161899959e-19 8.650013379002930336e-29 9.999999999999995559e-01 4.681284856742209296e-16
1.349621019212559908e-24 2.527769856053989860e-13 1.298929451927245508e-03 9.987010705478198691e-01
3.088200846950310003e-32 9.999998260244630233e-01 1.739755368812068951e-07 1.413630833725899837e-23
1.095501123146640028e-29 6.477480220180819988e-15 9.997756019375950709e-01 2.243980623983109939e-04
4.324981686403769251e-30 2.072372055461810071e-18 9.987382499763877153e-01 1.261750023611810058e-03
1.426502369417249862e-37 1.186265546947659874e-23 9.995913566642254944e-01 4.086433357747810101e-04
1.668327430313809737e-23 1.163386916735749970e-07 9.869392515437593882e-01 1.306063211754959937e-02
1.528322496396739825e-29 1.328225006763939803e-28 9.999832747199779437e-01 1.672528002152430242e-05
5.407195664046839254e-25 5.420133541683488681e-67 9.999999979630744829e-01 2.036925784126280197e-09
1.285920107740700177e-13 1.241541281078269965e-40 9.999999999998712141e-01 5.794269166659990428e-44
9.650780623364608795e-20 3.818744573355720300e-13 9.996941094933453620e-01 3.058905062726419871e-04
2.707800669182939664e-29 6.092381569354509868e-08 9.999999390577121172e-01 1.847202652061110045e-11
9.999999999975550669e-01 9.752983683193978474e-73 2.445427619614587160e-12 1.538762898053810078e-44
2.929791153107709491e-33 3.304487893222040061e-30 9.996944436322954264e-01 3.055563677044750089e-04
3.452470580103499877e-26 5.779783837653130419e-10 9.999999994220215571e-01 1.188113217919159896e-18
2.891119538783549558e-29 2.572764046139319647e-26 8.276571753026928935e-03 9.917234282469730156e-01
1.158105121380749925e-31 9.807489543127719811e-01 1.925104568722748807e-02 5.318571196733389479e-20
8.076304428150750217e-11 2.816270394942640269e-20 9.999999999192359379e-01 5.571292972543499675e-16
